open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
4.924458,5.250916,4.9079052,5.044006,5.355,5.71,5.337,5.485,5.40185457e6,5.40185457e6,2023-07-21
4.7736436,5.0467648,4.7672064,4.924458,5.191,5.488,5.184,5.355,3.84065442e6,3.84065442e6,2023-07-20
4.7626084,4.8343372,4.7166284,4.7754828,5.179,5.257,5.129,5.193,2.32348399e6,2.32348399e6,2023-07-19
4.8766388,4.9575636,4.68996,4.7644476,5.303,5.391,5.1,5.181,3.6841938e6,3.6841938e6,2023-07-18
4.8839956,4.9805536,4.7570908,4.8775584,5.311,5.416,5.173,5.304,3.20984119e6,3.20984119e6,2023-07-17
4.9952672,5.0099808,4.8334176,4.8839956,5.432,5.448,5.256,5.311,2.12812443e6,2.12812443e6,2023-07-16
5.0127396,5.1166544,4.9502068,4.9952672,5.451,5.564,5.383,5.432,1.90018855e6,1.90018855e6,2023-07-15
5.0982624,5.296896,4.87388,5.0127396,5.544,5.76,5.3,5.451,6.35431066e6,6.35431066e6,2023-07-14
4.7322616,5.10378,4.6862816,5.099182,5.146,5.55,5.096,5.545,5.50999596e6,5.50999596e6,2023-07-13
4.7938748,4.883076,4.68996,4.7331812,5.213,5.31,5.1,5.147,2.56915205e6,2.56915205e6,2023-07-12
4.717548,4.7975532,4.6798444,4.7947944,5.13,5.217,5.089,5.214,1.66395263e6,1.66395263e6,2023-07-11
4.6724876,4.809508,4.579608,4.7184676,5.081,5.23,4.98,5.131,2.53902261e6,2.53902261e6,2023-07-10
4.7138696,4.745136,4.6550152,4.6724876,5.126,5.16,5.062,5.081,1.19882142e6,1.19882142e6,2023-07-09
4.7074324,4.7782416,4.648578,4.7157088,5.119,5.196,5.055,5.128,1.20093694e6,1.20093694e6,2023-07-08
4.611794,4.7626084,4.57501,4.7074324,5.015,5.179,4.975,5.119,1.98899587e6,1.98899587e6,2023-07-07
4.7883572,4.9364128,4.607196,4.6108744,5.207,5.368,5.01,5.014,2.93875221e6,2.93875221e6,2023-07-06
4.9180208,4.947448,4.7055932,4.7892768,5.348,5.38,5.117,5.208,2.84329407e6,2.84329407e6,2023-07-05
4.9925084,5.0697548,4.8334176,4.9180208,5.429,5.513,5.256,5.348,3.20060098e6,3.20060098e6,2023-07-04
5.053202,5.181946,4.9446892,4.9943476,5.495,5.635,5.377,5.431,3.88293274e6,3.88293274e6,2023-07-03
4.9207796,5.085388,4.8039904,5.0541216,5.351,5.53,5.224,5.496,4.41600807e6,4.41600807e6,2023-07-02
4.763528,4.9584832,4.7009952,4.9207796,5.18,5.392,5.112,5.351,4.99168774e6,4.99168774e6,2023-07-01
4.5851256,4.78192,4.4039644,4.763528,4.986,5.2,4.789,5.18,6.60093681e6,6.60093681e6,2023-06-30
4.4885676,4.8150256,4.478452,4.584206,4.881,5.236,4.87,4.985,4.82178223e6,4.82178223e6,2023-06-29
4.685362,4.6890404,4.3644216,4.4867284,5.095,5.099,4.746,4.879,3.41496081e6,3.41496081e6,2023-06-28
4.6200704,4.7396184,4.5952412,4.6862816,5.024,5.154,4.997,5.096,2.55357931e6,2.55357931e6,2023-06-27
4.7764024,4.8168648,4.598,4.6200704,5.194,5.238,5.0,5.024,5.17461373e6,5.17461373e6,2023-06-26
4.6053568,4.8242216,4.5998392,4.7764024,5.008,5.246,5.002,5.194,4.46919522e6,4.46919522e6,2023-06-25
