open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
42492.4632,42579.9,42166.815768,42371.41788,46654.0,46750.0,46296.46,46521.1,4640.25643,4640.25643,2024-01-11
41996.988,43441.453044,40348.767888,42492.454092,46110.0,47695.93,44300.36,46653.99,89911.41203,89911.41203,2024-01-10
42763.007232,43692.8976,40757.088636,41996.988,46951.04,47972.0,44748.67,46110.0,69927.66617,69927.66617,2024-01-09
40010.542308,43034.380092,39323.79,42763.007232,43929.01,47248.99,43175.0,46951.04,72814.57589,72814.57589,2024-01-08
40046.345856,40512.921372,39685.459572,40010.551416,43968.32,44480.59,43572.09,43929.02,23023.8508,23023.8508,2024-01-07
40207.375296,40270.493736,39526.03314,40046.345856,44145.12,44214.42,43397.05,43968.32,17835.06144,17835.06144,2024-01-06
40212.82188,40400.774568,38663.46,40207.366188,44151.1,44357.46,42450.0,44145.11,48075.25327,48075.25327,2024-01-05
39023.435484,40739.701464,38812.621716,40212.82188,42845.23,44729.58,42613.77,44151.1,48038.06334,48038.06334,2024-01-04
40937.645628,41441.4,37115.1,39023.435484,44946.91,45500.0,40750.0,42845.23,81194.55173,81194.55173,2024-01-03
40238.73414,41787.167004,40210.308072,40937.645628,44179.55,45879.63,44148.34,44946.91,65146.40661,65146.40661,2024-01-02
38511.884664,40242.87828,38418.245316,40238.73414,42283.58,44184.1,42180.77,44179.55,27174.29903,27174.29903,2024-01-01
38381.376132,39072.4092,38222.487072,38511.884664,42140.29,42899.0,41965.84,42283.58,23585.91603,23585.91603,2023-12-31
38314.568952,38811.301056,37816.68924,38381.367024,42066.94,42612.32,41520.3,42140.28,22906.57818,22906.57818,2023-12-30
38767.072608,39265.4988,37616.04,38314.57806,42563.76,43111.0,41300.0,42066.95,42597.18912,42597.18912,2023-12-29
39555.005688,39881.718756,38473.822332,38767.072608,43428.86,43787.57,42241.79,42563.76,35150.52485,35150.52485,2023-12-28
38717.133444,39781.0116,38343.486852,39554.99658,42508.93,43677.0,42098.69,43428.85,36191.21136,36191.21136,2023-12-27
39689.130096,39704.212944,37923.52608,38717.133444,43576.12,43592.68,41637.6,42508.93,41010.04282,41010.04282,2023-12-26
39156.6582,39895.153056,38909.767644,39689.139204,42991.5,43802.32,42720.43,43576.13,27021.23992,27021.23992,2023-12-25
39803.91822,40026.0168,38709.0,39156.6582,43702.15,43946.0,42500.0,42991.5,25144.33496,25144.33496,2023-12-24
40047.001632,40064.889744,39429.53388,39803.927328,43969.04,43988.68,43291.1,43702.16,16557.1293,16557.1293,2023-12-23
39949.318332,40437.935208,39540.141432,40047.001632,43861.79,44398.26,43412.54,43969.04,32783.19638,32783.19638,2023-12-22
39773.652336,40295.93238,39425.544576,39949.32744,43668.92,44242.35,43286.72,43861.8,34624.29384,34624.29384,2023-12-21
38504.971692,40332.9564,38441.2248,39773.661444,42275.99,44283.0,42206.0,43668.93,48710.2947,48710.2947,2023-12-20
38852.72424,39617.0676,38081.54988,38504.971692,42657.8,43497.0,41811.1,42275.99,40927.86444,40927.86444,2023-12-19
37684.022112,38943.813348,36926.500644,38852.72424,41374.64,42757.81,40542.93,42657.8,46734.0925,46734.0925,2023-12-18
38506.820616,38639.842956,37572.3216,37684.03122,42278.02,42424.07,41252.0,41374.65,27722.11452,27722.11452,2023-12-17
38199.216132,38913.410844,37893.834,38506.829724,41940.29,42724.43,41605.0,42278.03,24118.85747,24118.85747,2023-12-16
39184.674408,39238.001748,37949.3928,38199.22524,43022.26,43080.81,41666.0,41940.3,33421.7932,33421.7932,2023-12-15
39045.112524,39546.936,37707.12,39184.674408,42869.03,43420.0,41400.0,43022.26,42047.05709,42047.05709,2023-12-14
37791.259704,39597.21216,36937.494,39045.112524,41492.38,43475.2,40555.0,42869.03,45865.99773,45865.99773,2023-12-13
