open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
38217.994122,38255.58,38032.00962,38219.89314,41659.03,41700.0,41456.3,41661.1,1832.87086,1832.87086,2024-01-20
37913.857674,38711.399364,36952.872,38217.994122,41327.51,42196.86,40280.0,41659.03,48342.74559,48342.74559,2024-01-19
39242.784966,39383.982,37322.841072,37913.8485,42776.09,42930.0,40683.28,41327.5,43907.51641,43907.51641,2024-01-18
39574.746156,39629.8452,38714.913006,39242.79414,43137.94,43198.0,42200.69,42776.1,33266.21388,33266.21388,2024-01-17
38999.68314,39978.466374,38576.67,39574.75533,42511.1,43578.01,42050.0,43137.95,45045.74589,45045.74589,2024-01-16
38285.25789,39815.554482,38272.13907,38999.68314,41732.35,43400.43,41718.05,42511.1,40269.89303,40269.89303,2024-01-15
39308.746026,39520.6746,38273.928,38285.25789,42847.99,43079.0,41720.0,41732.35,28228.40894,28228.40894,2024-01-14
39248.885676,39683.9718,38930.896488,39308.746026,42782.74,43257.0,42436.12,42847.99,36118.47464,36118.47464,2024-01-13
42511.545384,42673.347222,38072.1,39248.876502,46339.16,46515.53,41500.0,42782.73,86327.93707,86327.93707,2024-01-12
42800.3796,44924.600952,41838.999444,42511.545384,46654.0,48969.48,45606.06,46339.16,87470.3296,87470.3296,2024-01-11
42301.314,43756.246182,40641.150264,42800.370426,46110.0,47695.93,44300.36,46653.99,89911.41203,89911.41203,2024-01-10
43072.884096,44009.5128,41052.429858,42301.314,46951.04,47972.0,44748.67,46110.0,69927.66617,69927.66617,2024-01-09
40300.473774,43346.223426,39608.745,43072.884096,43929.01,47248.99,43175.0,46951.04,72814.57589,72814.57589,2024-01-08
40336.536768,40806.493266,39973.035366,40300.482948,43968.32,44480.59,43572.09,43929.02,23023.8508,23023.8508,2024-01-07
40498.733088,40562.308908,39812.45367,40336.536768,44145.12,44214.42,43397.05,43968.32,17835.06144,17835.06144,2024-01-06
40504.21914,40693.533804,38943.63,40498.723914,44151.1,44357.46,42450.0,44145.11,48075.25327,48075.25327,2024-01-05
39306.214002,41034.916692,39093.872598,40504.21914,42845.23,44729.58,42613.77,44151.1,48038.06334,48038.06334,2024-01-04
41234.295234,41741.7,37384.05,39306.214002,44946.91,45500.0,40750.0,42845.23,81194.55173,81194.55173,2024-01-03
40530.31917,42089.972562,40501.687116,41234.295234,44179.55,45879.63,44148.34,44946.91,65146.40661,65146.40661,2024-01-02
38790.956292,40534.49334,38696.638398,40530.31917,42283.58,44184.1,42180.77,44179.55,27174.29903,27174.29903,2024-01-01
38659.502046,39355.5426,38499.461616,38790.956292,42140.29,42899.0,41965.84,42283.58,23585.91603,23585.91603,2023-12-31
38592.210756,39092.542368,38090.72322,38659.492872,42066.94,42612.32,41520.3,42140.28,22906.57818,22906.57818,2023-12-30
39047.993424,39550.0314,37888.62,38592.21993,42563.76,43111.0,41300.0,42066.95,42597.18912,42597.18912,2023-12-29
39841.636164,40170.716718,38752.618146,39047.993424,43428.86,43787.57,42241.79,42563.76,35150.52485,35150.52485,2023-12-28
38997.692382,40069.2798,38621.338206,39841.62699,42508.93,43677.0,42098.69,43428.85,36191.21136,36191.21136,2023-12-27
39976.732488,39991.924632,38198.33424,38997.692382,43576.12,43592.68,41637.6,42508.93,41010.04282,41010.04282,2023-12-26
39440.4021,40184.248368,39191.722482,39976.741662,42991.5,43802.32,42720.43,43576.13,27021.23992,27021.23992,2023-12-25
40092.35241,40316.0604,38989.5,39440.4021,43702.15,43946.0,42500.0,42991.5,25144.33496,25144.33496,2023-12-24
40337.197296,40355.215032,39715.25514,40092.361584,43969.04,43988.68,43291.1,43702.16,16557.1293,16557.1293,2023-12-23
40238.806146,40730.963724,39826.664196,40337.197296,43861.79,44398.26,43412.54,43969.04,32783.19638,32783.19638,2023-12-22
40061.867208,40587.93189,39711.236928,40238.81532,43668.92,44242.35,43286.72,43861.8,34624.29384,34624.29384,2023-12-21
38783.993226,40625.2242,38719.7844,40061.876382,42275.99,44283.0,42206.0,43668.93,48710.2947,48710.2947,2023-12-20
39134.26572,39904.1478,38357.50314,38783.993226,42657.8,43497.0,41811.1,42275.99,40927.86444,40927.86444,2023-12-19
37957.094736,39226.014894,37194.083982,39134.26572,41374.64,42757.81,40542.93,42657.8,46734.0925,46734.0925,2023-12-18
38785.855548,38919.841818,37844.5848,37957.10391,42278.02,42424.07,41252.0,41374.65,27722.11452,27722.11452,2023-12-17
38476.022046,39195.392082,38168.427,38785.864722,41940.29,42724.43,41605.0,42278.03,24118.85747,24118.85747,2023-12-16
39468.621324,39522.335094,38224.3884,38476.03122,43022.26,43080.81,41666.0,41940.3,33421.7932,33421.7932,2023-12-15
39328.048122,39833.508,37980.36,39468.621324,42869.03,43420.0,41400.0,43022.26,42047.05709,42047.05709,2023-12-14
38065.109412,39884.14848,37205.157,39328.048122,41492.38,43475.2,40555.0,42869.03,45865.99773,45865.99773,2023-12-13
37845.878334,38626.319688,37319.832,38065.118586,41253.41,42104.12,40680.0,41492.39,42722.69773,42722.69773,2023-12-12
40172.4873,40186.2483,36899.6628,37845.86916,43789.5,43804.5,40222.0,41253.4,76663.89804,76663.89804,2023-12-11
40102.847466,40410.5526,39964.6962,40172.496474,43713.59,44049.0,43563.0,43789.51,18956.61758,18956.61758,2023-12-10
40522.4754,40694.047548,39984.429474,40102.85664,44171.0,44358.02,43584.51,43713.6,24925.97008,24925.97008,2023-12-09
39698.78781,41007.78,39522.60114,40522.466226,43273.15,44700.0,43081.1,44170.99,42900.37556,42900.37556,2023-12-08
40147.891806,40409.020542,39284.07714,39698.778636,43762.69,44047.33,42821.1,43273.14,47103.26845,47103.26845,2023-12-07
40433.322468,40638.260454,39755.785872,40147.891806,44073.82,44297.21,43335.28,43762.69,51431.10492,51431.10492,2023-12-06
38522.63514,40813.2912,37993.2036,40432.863768,41991.1,44488.0,41414.0,44073.32,67490.74644,67490.74644,2023-12-05
36670.551324,38916.108,36670.551324,38522.63514,39972.26,42420.0,39972.26,41991.1,79272.33059,79272.33059,2023-12-04
36191.75109,36925.35,36030.756564,36670.551324,39450.35,40250.0,39274.86,39972.26,26710.65335,26710.65335,2023-12-03
35487.334674,36436.504236,35449.813014,36191.75109,38682.51,39717.14,38641.61,39450.35,26696.92161,26696.92161,2023-12-02
34607.970078,35777.6826,34508.789964,35487.343848,37723.97,38999.0,37615.86,38682.52,43415.66324,43415.66324,2023-12-01
34727.85591,34995.00279,34402.5,34607.960904,37854.65,38145.85,37500.0,37723.96,24740.29147,24740.29147,2023-11-30
34695.040512,35274.03,34466.718,34727.846736,37818.88,38450.0,37570.0,37854.64,32994.19107,32994.19107,2023-11-29
34166.45298,35207.0598,33823.079334,34695.031338,37242.7,38377.0,36868.41,37818.87,37544.46667,37544.46667,2023-11-28
34354.263108,34466.011602,33675.0018,34166.45298,37447.42,37569.23,36707.0,37242.7,30001.07376,30001.07376,2023-11-27
34659.986658,34691.141562,34081.41,34354.272282,37780.67,37814.63,37150.0,37447.43,21264.53723,21264.53723,2023-11-26
34598.429118,34758.4512,34486.07514,34659.986658,37713.57,37888.0,37591.1,37780.67,11396.14464,11396.14464,2023-11-25
34213.763298,35241.0036,34174.535274,34598.429118,37294.27,38414.0,37251.51,37713.57,44680.80646,44680.80646,2023-11-24
34318.42029,34543.265856,33824.538,34213.772472,37408.35,37653.44,36870.0,37294.28,23827.92882,23827.92882,2023-11-23
32789.38971,34733.77314,32688.805974,34318.411116,35741.65,37861.1,35632.01,37408.34,45051.30697,45051.30697,2023-11-22
34355.519946,34539.596256,32783.289,32789.38971,37448.79,37649.44,35735.0,35741.65,47646.54804,47646.54804,2023-11-21
34273.92639,34631.85,33647.4798,34355.510772,37359.85,37750.0,36677.0,37448.78,36022.70291,36022.70291,2023-11-20
33547.584114,34402.5,33378.699948,34273.935564,36568.11,37500.0,36384.02,37359.86,21246.34648,21246.34648,2023-11-19
33589.601034,33802.052526,33190.229292,33547.57494,36613.91,36845.49,36178.58,36568.1,17102.24186,17102.24186,2023-11-18
33176.404074,33760.32,32898.97314,33589.610208,36163.51,36800.0,35861.1,36613.92,38283.61112,38283.61112,2023-11-17
34731.11268,34796.559996,32567.7,33176.404074,37858.2,37929.54,35500.0,36163.51,47490.39566,47490.39566,2023-11-16
32614.67088,34842.852,32439.264,34731.11268,35551.2,37980.0,35360.0,37858.2,53569.13385,53569.13385,2023-11-15
33451.091982,33708.9456,31925.52,32614.661706,36462.93,36744.0,34800.0,35551.19,45503.68416,45503.68416,2023-11-14
34002.632862,34327.264026,33331.8942,33451.091982,37064.13,37417.99,36333.0,36462.93,32798.18252,32798.18252,2023-11-13
34063.052826,34147.664628,33697.11114,34002.632862,37129.99,37222.22,36731.1,37064.13,17687.18874,17687.18874,2023-11-12
34220.515362,34318.337724,33638.241582,34063.062,37301.63,37408.26,36666.93,37130.0,22984.97235,22984.97235,2023-11-11
33669.58914,34426.3524,33324.288954,34220.515362,36701.1,37526.0,36324.71,37301.63,43414.04898,43414.04898,2023-11-10
32682.118128,34835.732976,32598.93747,33669.579966,35624.72,37972.24,35534.05,36701.09,82537.88885,82537.88885,2023-11-09
32475.161862,33123.6444,32200.74,32682.118128,35399.13,36106.0,35100.0,35624.72,33401.34137,33401.34137,2023-11-08
32151.282966,32923.6512,31671.455244,32475.152688,35046.09,35888.0,34523.06,35399.12,38688.73692,38688.73692,2023-11-07
32119.907886,32362.505142,31857.54066,32151.282966,35011.89,35276.33,34725.9,35046.09,22346.47086,22346.47086,2023-11-06
32165.933844,32457.612,31602.5952,32119.898712,35062.06,35380.0,34448.0,35011.88,24528.73376,24528.73376,2023-11-05
31849.173972,32342.937,31728.444132,32165.943018,34716.78,35255.0,34585.18,35062.07,18377.55545,18377.55545,2023-11-04
32055.405492,32059.9191,31301.688,31849.173972,34941.58,34946.5,34120.0,34716.78,39071.20644,39071.20644,2023-11-03
32495.619882,33012.629826,31466.82,32055.414666,35421.43,35984.99,34300.0,34941.59,48015.57732,48015.57732,2023-11-02
31778.534172,32642.9268,31280.945586,32495.619882,34639.78,35582.0,34097.39,35421.43,53473.28165,53473.28165,2023-11-01
31627.126476,31852.577526,31214.535,31778.524998,34474.74,34720.49,34025.0,34639.77,32737.89822,32737.89822,2023-10-31
31674.042312,31976.8944,31249.249416,31627.117302,34525.88,34856.0,34062.84,34474.73,33657.95976,33657.95976,2023-10-30
31265.918574,31879.750914,31127.382,31674.051486,34081.01,34750.11,33930.0,34525.89,20685.52176,20685.52176,2023-10-29
31092.529974,31644.180942,31063.164,31265.9094,33892.01,34493.33,33860.0,34081.0,16880.13144,16880.13144,2023-10-28
31330.732884,31416.363,30632.85753,31092.539148,34151.66,34245.0,33390.95,33892.02,32330.40106,32330.40106,2023-10-27
31646.67627,31947.656862,30963.1674,31330.732884,34496.05,34824.13,33751.0,34151.66,39744.66255,39744.66255,2023-10-26
31120.712502,32230.87659,30897.16047,31646.67627,33922.73,35132.85,33679.05,34496.05,54887.02529,54887.02529,2023-10-25
30338.408826,32365.872,30120.388716,31120.712502,33069.99,35280.0,32832.34,33922.73,115265.02418,115265.02418,2023-10-24
27515.082804,31872.228234,27415.21464,30338.408826,29992.46,34741.91,29883.6,33069.99,93513.64246,93513.64246,2023-10-23
27439.25052,27749.5152,27191.736,27515.082804,29909.8,30248.0,29640.0,29992.46,22852.54563,22852.54563,2023-10-22
27218.38647,27870.602826,27030.979998,27439.25052,29669.05,30379.99,29464.77,29909.8,27517.51897,27517.51897,2023-10-21
26341.957554,27712.40637,26217.723246,27218.377296,28713.71,30207.55,28578.29,29669.04,59422.0992,59422.0992,2023-10-20
25980.768,26528.354886,25779.545484,26341.957554,28320.0,28916.89,28100.66,28713.71,35895.50179,35895.50179,2023-10-19
26050.407834,26588.417064,25818.268938,25980.768,28395.91,28982.36,28142.87,28320.0,32162.47591,32162.47591,2023-10-18
26146.606398,26250.16251,25750.794168,26050.407834,28500.77,28613.65,28069.32,28395.91,38428.44532,38428.44532,2023-10-17
24911.208036,27522.0,24873.154284,26146.615572,27154.14,30000.0,27112.66,28500.78,78399.22445,78399.22445,2023-10-16
24634.465152,25038.900942,24593.88855,24911.21721,26852.48,27293.33,26808.25,27154.15,15274.6917,15274.6917,2023-10-15
24643.1988,24760.240692,24576.2286,24634.465152,26862.0,26989.58,26789.0,26852.48,10417.25576,10417.25576,2023-10-14
24549.284562,24889.062,24480.819,24643.1988,26759.63,27130.0,26685.0,26862.0,24115.76499,24115.76499,2023-10-13
24655.602048,24721.214496,24361.557,24549.284562,26875.52,26947.04,26555.0,26759.63,23428.64112,23428.64112,2023-10-12
25127.696088,25207.757586,24346.566684,24655.602048,27390.12,27477.39,26538.66,26875.52,37349.44706,37349.44706,2023-10-11
25311.176088,25444.089,25043.1852,25127.696088,27590.12,27735.0,27298.0,27390.12,22776.84383,22776.84383,2023-10-10
25611.110844,25676.126982,25008.324,25311.176088,27917.06,27987.93,27260.0,27590.12,31534.74639,31534.74639,2023-10-09
