open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
6.6587142,7.04775,6.5835382,6.9594182,7.086,7.5,7.006,7.406,5.88621874e6,5.88621874e6,2022-09-08
6.2546432,6.718855,6.173829,6.6577745,6.656,7.15,6.57,7.085,4.8559365e6,4.8559365e6,2022-09-07
6.9302875,7.1116496,6.1794672,6.2574623,7.375,7.568,6.576,6.659,5.61426023e6,5.61426023e6,2022-09-06
6.7216741,6.9763328,6.6662318,6.9302875,7.153,7.424,7.094,7.375,4.03803605e6,4.03803605e6,2022-09-05
6.4454023,6.8391366,6.380563,6.7244932,6.859,7.278,6.79,7.156,4.06399358e6,4.06399358e6,2022-09-04
6.5083622,6.5459502,6.3157237,6.4454023,6.926,6.966,6.721,6.859,1.63272792e6,1.63272792e6,2022-09-03
6.5064828,6.803428,6.3777439,6.5083622,6.924,7.24,6.787,6.926,3.99570378e6,3.99570378e6,2022-09-02
6.2273919,6.5412517,6.0563665,6.5074225,6.627,6.961,6.445,6.925,3.35807469e6,3.35807469e6,2022-09-01
6.1625526,6.48393,6.1503365,6.2273919,6.558,6.9,6.545,6.627,3.74529273e6,3.74529273e6,2022-08-31
6.2950503,6.4153319,5.9821302,6.1606732,6.699,6.827,6.366,6.556,3.52611871e6,3.52611871e6,2022-08-30
5.8778235,6.3279398,5.82614,6.29599,6.255,6.734,6.2,6.7,3.49704943e6,3.49704943e6,2022-08-29
6.1371807,6.2339698,5.8505722,5.8778235,6.531,6.634,6.226,6.255,3.41058254e6,3.41058254e6,2022-08-28
6.1089897,6.2151758,6.0272358,6.1353013,6.501,6.614,6.414,6.529,3.26183563e6,3.26183563e6,2022-08-27
6.6953625,6.7536239,6.0178388,6.1118088,7.125,7.187,6.404,6.504,5.882866e6,5.882866e6,2022-08-26
6.6934831,6.9274684,6.5760206,6.6944228,7.123,7.372,6.998,7.124,3.85436974e6,3.85436974e6,2022-08-25
6.8062471,6.9312272,6.5929352,6.6944228,7.243,7.376,7.016,7.124,2.67710942e6,2.67710942e6,2022-08-24
6.6183071,6.9114935,6.3636484,6.8043677,7.043,7.355,6.772,7.241,4.17143841e6,4.17143841e6,2022-08-23
6.6558951,6.6605936,6.277196,6.6192468,7.083,7.088,6.68,7.044,3.71707728e6,3.71707728e6,2022-08-22
6.4829903,6.7442269,6.465136,6.6549554,6.899,7.177,6.88,7.082,3.49433178e6,3.49433178e6,2022-08-21
6.4820506,6.7724179,6.258402,6.48393,6.898,7.207,6.66,6.9,5.18352499e6,5.18352499e6,2022-08-20
7.1858859,7.2366297,6.4049952,6.4829903,7.647,7.701,6.816,6.899,8.50368417e6,8.50368417e6,2022-08-19
7.5749217,7.7440677,7.1558155,7.1877653,8.061,8.241,7.615,7.649,3.94254781e6,3.94254781e6,2022-08-18
7.940465,8.2214353,7.508203,7.5749217,8.45,8.749,7.99,8.061,5.04861687e6,5.04861687e6,2022-08-17
8.1227668,8.2937922,7.865289,7.9423444,8.644,8.826,8.37,8.452,3.45807107e6,3.45807107e6,2022-08-16
8.2392896,8.5108629,7.9808721,8.1246462,8.768,9.057,8.493,8.646,5.17423924e6,5.17423924e6,2022-08-15
8.5954359,8.8040493,8.1537769,8.2364705,9.147,9.369,8.677,8.765,4.41948065e6,4.41948065e6,2022-08-14
8.7636422,8.9102354,8.513682,8.5926168,9.326,9.482,9.06,9.144,3.78060151e6,3.78060151e6,2022-08-13
8.419712,8.92715,8.26936,8.7617628,8.96,9.5,8.8,9.324,7.82128889e6,7.82128889e6,2022-08-12
8.5099232,8.6706119,8.2909731,8.4178326,9.056,9.227,8.823,8.958,6.03667062e6,6.03667062e6,2022-08-11
8.212978,8.73921,7.7966909,8.5089835,8.74,9.3,8.297,9.055,9.01447512e6,9.01447512e6,2022-08-10
8.0861185,8.4131341,7.771319,8.2148574,8.605,8.953,8.27,8.742,9.85101247e6,9.85101247e6,2022-08-09
7.8399171,8.250566,7.7280928,8.0889376,8.343,8.78,8.224,8.608,8.10649609e6,8.10649609e6,2022-08-08
7.3221424,7.8699875,7.1962226,7.8399171,7.792,8.375,7.658,8.343,4.20678559e6,4.20678559e6,2022-08-07
7.404836,7.620967,7.2685795,7.3221424,7.88,8.11,7.735,7.792,3.2108014e6,3.2108014e6,2022-08-06
6.9199508,7.42363,6.9049156,7.4029566,7.364,7.9,7.348,7.878,5.24390093e6,5.24390093e6,2022-08-05
6.8447748,7.085338,6.7432872,6.9199508,7.284,7.54,7.176,7.364,3.90477333e6,3.90477333e6,2022-08-04
6.7461063,7.1774286,6.624885,6.8447748,7.179,7.638,7.05,7.284,4.5379312e6,4.5379312e6,2022-08-03
