1.6761282e12;52192.2262751790325868
1.6762146e12;36349.5800123901172229
1.676301e12;67513.8169198831595029
1.6763874e12;64638.5177622660291175
1.6764738e12;71231.4056858119689467
1.6765602e12;100642.6687339695196984
1.6766466e12;99613.1316398111454767
1.676733e12;78132.0903543676418083
1.6768194e12;56332.0792936199026693
1.6769058e12;92996.2834485185387144
1.6769922e12;75575.1071285102986679
1.6770786e12;80356.9955450712015235
1.677165e12;76283.1619500841630851
1.6772514e12;53433.4919799863655979
1.6773378e12;70937.6824247634388773
1.6774242e12;44654.6815502538728956
1.6775106e12;47216.2724384607696083
1.677597e12;51160.5185102919241171
1.6776834e12;56326.3895092775654964
1.6777698e12;50623.0816258449397161
1.6778562e12;84012.6335377661997758
1.6779426e12;34664.9398158508481377
1.678029e12;40436.5222042587819767
1.6781154e12;36922.0288075921178636
1.6782018e12;45487.7156142818321885
1.6782882e12;55195.4071524773205721
1.6783746e12;53964.8933487433032527
1.678461e12;148377.4965061231869446
1.6785474e12;168326.8893129220801932
1.6786338e12;74546.0219413694286216
