open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
44725.8,45213.62606,44661.9986,44906.76818,48300.0,48826.81,48231.1,48495.43,5322.12691,5322.12691,2024-02-12
44217.50008,44996.80316,44037.93016,44725.79074,47751.08,48592.66,47557.16,48299.99,29958.80837,29958.80837,2024-02-11
43644.95428,44605.42,43336.8,44217.50934,47132.78,48170.0,46800.0,47751.09,24802.35936,24802.35936,2024-02-10
41937.29916,44633.2,41894.20312,43644.94502,45288.66,48200.0,45242.12,47132.77,73503.481,73503.481,2024-02-09
41067.7296,42238.8418,41050.5986,41937.2899,44349.6,45614.3,44331.1,45288.65,45439.62231,45439.62231,2024-02-08
39909.63696,41111.159,39621.688,41067.7296,43098.96,44396.5,42788.0,44349.6,34392.59915,34392.59915,2024-02-07
39548.2562,40188.38148,39423.524,39909.6277,42708.7,43399.98,42574.0,43098.95,24675.85433,24675.85433,2024-02-06
39431.74688,40345.59776,39131.0006,39548.2562,42582.88,43569.76,42258.1,42708.7,29467.75905,29467.75905,2024-02-05
39828.2786,39928.23104,39097.572,39431.74688,43011.1,43119.04,42222.0,42582.88,17066.89404,17066.89404,2024-02-04
40003.19074,40169.88926,39706.88,39828.26934,43199.99,43380.01,42880.0,43011.09,12033.40998,12033.40998,2024-02-03
39894.8117,40269.888,39398.32754,40003.2,43082.95,43488.0,42546.79,43200.0,29672.14418,29672.14418,2024-02-02
39429.08,40082.03038,38784.84328,39894.80244,42580.0,43285.13,41884.28,43082.94,35231.04664,35231.04664,2024-02-01
39763.4586,40507.97186,39148.35384,39429.08,42941.1,43745.11,42276.84,42580.0,39871.13688,39871.13688,2024-01-31
40098.30946,40635.06536,39525.37474,39763.4586,43302.71,43882.36,42683.99,42941.1,37619.24546,37619.24546,2024-01-30
38920.7523,40126.358,38711.31888,40098.3002,42031.05,43333.0,41804.88,43302.7,31542.74207,31542.74207,2024-01-29
39003.70338,39672.32168,38540.87006,38920.76156,42120.63,42842.68,41620.81,42031.06,27294.99838,27294.99838,2024-01-28
38728.57026,39077.2,38331.15884,39003.70338,41823.51,42200.0,41394.34,42120.63,16224.41667,16224.41667,2024-01-27
37003.96934,39120.55532,36875.65352,38728.57026,39961.09,42246.82,39822.52,41823.51,47384.96726,47384.96726,2024-01-26
37118.60814,37318.02224,36623.3,37003.96934,40084.89,40300.24,39550.0,39961.09,31022.11853,31022.11853,2024-01-25
36945.16834,37553.93,36562.35994,37118.59888,39897.59,40555.0,39484.19,40084.88,39293.82861,39293.82861,2024-01-24
36639.98652,37203.66124,35701.93,36945.1776,39568.02,40176.74,38555.0,39897.6,57956.63351,57956.63351,2024-01-23
38503.37632,38604.6159,36513.64308,36639.98652,41580.32,41689.65,39431.58,39568.02,55426.19911,55426.19911,2024-01-22
38610.5423,38782.16714,38429.90748,38503.38558,41696.05,41881.39,41500.98,41580.33,11730.16301,11730.16301,2024-01-21
38576.26178,38773.99056,38388.5338,38610.53304,41659.03,41872.56,41456.3,41696.04,15923.99493,15923.99493,2024-01-20
38269.27426,39074.29236,37299.28,38576.26178,41327.51,42196.86,40280.0,41659.03,48342.74559,48342.74559,2024-01-19
39610.65934,39753.18,37672.71728,38269.265,42776.09,42930.0,40683.28,41327.5,43907.51641,43907.51641,2024-01-18
39945.73244,40001.348,39077.83894,39610.6686,43137.94,43198.0,42200.69,42776.1,33266.21388,33266.21388,2024-01-17
39365.2786,40353.23726,38938.3,39945.7417,42511.1,43578.01,42050.0,43137.95,45045.74589,45045.74589,2024-01-16
38644.1561,40188.79818,38630.9143,39365.2786,41732.35,43400.43,41718.05,42511.1,40269.89303,40269.89303,2024-01-15
39677.23874,39891.154,38632.72,38644.1561,42847.99,43079.0,41720.0,41732.35,28228.40894,28228.40894,2024-01-14
39616.81724,40055.982,39295.84712,39677.23874,42782.74,43257.0,42436.12,42847.99,36118.47464,36118.47464,2024-01-13
42910.06216,43073.38078,38429.0,39616.80798,46339.16,46515.53,41500.0,42782.73,86327.93707,86327.93707,2024-01-12
43201.604,45345.73848,42231.21156,42910.06216,46654.0,48969.48,45606.06,46339.16,87470.3296,87470.3296,2024-01-11
42697.86,44166.43118,41022.13336,43201.59474,46110.0,47695.93,44300.36,46653.99,89911.41203,89911.41203,2024-01-10
43476.66304,44422.072,41437.26842,42697.86,46951.04,47972.0,44748.67,46110.0,69927.66617,69927.66617,2024-01-09
40678.26326,43752.56474,39980.05,43476.66304,43929.01,47248.99,43175.0,46951.04,72814.57589,72814.57589,2024-01-08
40714.66432,41189.02634,40347.75534,40678.27252,43968.32,44480.59,43572.09,43929.02,23023.8508,23023.8508,2024-01-07
40878.38112,40942.55292,40185.6683,40714.66432,44145.12,44214.42,43397.05,43968.32,17835.06144,17835.06144,2024-01-06
40883.9186,41075.00796,39308.7,40878.37186,44151.1,44357.46,42450.0,44145.11,48075.25327,48075.25327,2024-01-05
39674.68298,41419.59108,39460.35102,40883.9186,42845.23,44729.58,42613.77,44151.1,48038.06334,48038.06334,2024-01-04
41620.83866,42133.0,37734.5,39674.68298,44946.91,45500.0,40750.0,42845.23,81194.55173,81194.55173,2024-01-03
40910.2633,42484.53738,40881.36284,41620.83866,44179.55,45879.63,44148.34,44946.91,65146.40661,65146.40661,2024-01-02
39154.59508,40914.4766,39059.39302,40910.2633,42283.58,44184.1,42180.77,44179.55,27174.29903,27174.29903,2024-01-01
39021.90854,39724.474,38860.36784,39154.59508,42140.29,42899.0,41965.84,42283.58,23585.91603,23585.91603,2023-12-31
38953.98644,39459.00832,38447.7978,39021.89928,42066.94,42612.32,41520.3,42140.28,22906.57818,22906.57818,2023-12-30
39414.04176,39920.786,38243.8,38953.9957,42563.76,43111.0,41300.0,42066.95,42597.18912,42597.18912,2023-12-29
40215.12436,40547.28982,39115.89754,39414.04176,43428.86,43787.57,42241.79,42563.76,35150.52485,35150.52485,2023-12-28
39363.26918,40444.902,38983.38694,40215.1151,42508.93,43677.0,42098.69,43428.85,36191.21136,36191.21136,2023-12-27
40351.48712,40366.82168,38556.4176,39363.26918,43576.12,43592.68,41637.6,42508.93,41010.04282,41010.04282,2023-12-26
39810.129,40560.94832,39559.11818,40351.49638,42991.5,43802.32,42720.43,43576.13,27021.23992,27021.23992,2023-12-25
40468.1909,40693.996,39355.0,39810.129,43702.15,43946.0,42500.0,42991.5,25144.33496,25144.33496,2023-12-24
40715.33104,40733.51768,40087.5586,40468.20016,43969.04,43988.68,43291.1,43702.16,16557.1293,16557.1293,2023-12-23
40616.01754,41112.78876,40200.01204,40715.33104,43861.79,44398.26,43412.54,43969.04,32783.19638,32783.19638,2023-12-22
40437.41992,40968.4161,40083.50272,40616.0268,43668.92,44242.35,43286.72,43861.8,34624.29384,34624.29384,2023-12-21
39147.56674,41006.058,39082.756,40437.42918,42275.99,44283.0,42206.0,43668.93,48710.2947,48710.2947,2023-12-20
39501.1228,40278.222,38717.0786,39147.56674,42657.8,43497.0,41811.1,42275.99,40927.86444,40927.86444,2023-12-19
38312.91664,39593.73206,37542.75318,39501.1228,41374.64,42757.81,40542.93,42657.8,46734.0925,46734.0925,2023-12-18
39149.44652,39284.68882,38199.352,38312.9259,42278.02,42424.07,41252.0,41374.65,27722.11452,27722.11452,2023-12-17
38836.70854,39562.82218,38526.23,39149.45578,41940.29,42724.43,41605.0,42278.03,24118.85747,24118.85747,2023-12-16
39838.61276,39892.83006,38582.716,38836.7178,43022.26,43080.81,41666.0,41940.3,33421.7932,33421.7932,2023-12-15
39696.72178,40206.92,38336.4,39838.61276,42869.03,43420.0,41400.0,43022.26,42047.05709,42047.05709,2023-12-14
38421.94388,40258.0352,37553.93,39696.72178,41492.38,43475.2,40555.0,42869.03,45865.99773,45865.99773,2023-12-13
38200.65766,38988.41512,37669.68,38421.95314,41253.41,42104.12,40680.0,41492.39,42722.69773,42722.69773,2023-12-12
40549.077,40562.967,37245.572,38200.6484,43789.5,43804.5,40222.0,41253.4,76663.89804,76663.89804,2023-12-11
40478.78434,40789.374,40339.338,40549.08626,43713.59,44049.0,43563.0,43789.51,18956.61758,18956.61758,2023-12-10
40902.346,41075.52652,40359.25626,40478.7936,44171.0,44358.02,43584.51,43713.6,24925.97008,24925.97008,2023-12-09
40070.9369,41392.2,39893.0986,40902.33674,43273.15,44700.0,43081.1,44170.99,42900.37556,42900.37556,2023-12-08
40524.25094,40787.82758,39652.3386,40070.92764,43762.69,44047.33,42821.1,43273.14,47103.26845,47103.26845,2023-12-07
40812.35732,41019.21646,40128.46928,40524.25094,44073.82,44297.21,43335.28,43762.69,51431.10492,51431.10492,2023-12-06
38883.7586,41195.888,38349.364,40811.89432,41991.1,44488.0,41414.0,44073.32,67490.74644,67490.74644,2023-12-05
37014.31276,39280.92,37014.31276,38883.7586,39972.26,42420.0,39972.26,41991.1,79272.33059,79272.33059,2023-12-04
