open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
24094.695618,24106.892355,24078.6,24078.609261,26017.38,26030.55,26000.0,26000.01,279.17285,279.17285,2023-08-27
24134.166,24195.075597,24065.560512,24094.686357,26060.0,26125.77,25985.92,26017.37,10022.22322,10022.22322,2023-08-26
24245.344305,24369.441705,23872.218615,24134.175261,26180.05,26314.05,25777.15,26060.01,27753.33772,27753.33772,2023-08-25
24479.332731,24613.765407,23952.6504,24245.344305,26432.71,26577.87,25864.0,26180.05,30205.22116,30205.22116,2023-08-24
24130.452339,24837.325947,23905.252602,24479.341992,26055.99,26819.27,25812.82,26432.72,44023.69978,44023.69978,2023-08-23
24196.140612,24207.716862,23430.33,24130.4616,26126.92,26139.42,25300.0,26056.0,34247.06688,34247.06688,2023-08-22
24254.559,24317.922762,23904.4932,24196.140612,26190.0,26258.42,25812.0,26126.92,30267.24233,30267.24233,2023-08-21
24171.219261,24355.5039,24051.789405,24254.549739,26100.01,26299.0,25971.05,26189.99,19056.91209,19056.91209,2023-08-20
24128.6094,24338.8341,23894.389449,24171.219261,26054.0,26281.0,25801.09,26100.01,26160.75343,26160.75343,2023-08-19
24655.940001,24849.67086,23725.7559,24128.6094,26623.41,26832.6,25619.0,26054.0,69790.65711,69790.65711,2023-08-18
26607.325311,26656.380828,23306.2326,24655.940001,28730.51,28783.48,25166.0,26623.41,100271.54033,100271.54033,2023-08-17
27042.129261,27097.547085,26600.444388,26607.325311,29200.01,29259.85,28723.08,28730.51,32996.69854,32996.69854,2023-08-16
27255.975012,27319.264686,26912.09556,27042.12,29430.92,29499.26,29059.6,29200.0,27503.87691,27503.87691,2023-08-15
27138.295485,27500.835852,26951.778945,27255.984273,29303.85,29695.32,29102.45,29430.93,31443.11532,31443.11532,2023-08-14
27255.289698,27296.473365,27109.095552,27138.286224,29430.18,29474.65,29272.32,29303.84,11101.70947,11101.70947,2023-08-13
27251.437122,27302.678235,27210.262716,27255.280437,29426.02,29481.35,29381.56,29430.17,8971.48068,8971.48068,2023-08-12
27278.979336,27379.701972,27090.693945,27251.446383,29455.76,29564.52,29252.45,29426.03,20637.0443,20637.0443,2023-08-11
27395.880939,27540.3618,27153.43722,27278.970075,29581.99,29738.0,29320.2,29455.75,23463.45373,23463.45373,2023-08-10
27570.376701,27931.176,27205.734087,27395.880939,29770.41,30160.0,29376.67,29581.99,38003.88725,38003.88725,2023-08-09
27052.362666,28008.9684,26992.527345,27570.385962,29211.06,30244.0,29146.45,29770.42,45700.53392,45700.53392,2023-08-08
26938.795023,27113.225958,26580.023883,27052.362666,29088.43,29276.78,28701.03,29211.06,30966.87746,30966.87746,2023-08-07
26923.699593,27046.833849,26849.380068,26938.785762,29072.13,29205.09,28991.88,29088.42,13178.1972,13178.1972,2023-08-06
26962.4754,26997.880203,26837.118504,26923.699593,29114.0,29152.23,28978.64,29072.13,11645.52018,11645.52018,2023-08-05
27036.239265,27165.365388,26678.662794,26962.466139,29193.65,29333.08,28807.54,29113.99,23551.95217,23551.95217,2023-08-04
27029.1546,27258.206913,26827.2648,27036.230004,29186.0,29433.33,28968.0,29193.64,26476.91994,26476.91994,2023-08-03
27510.717339,27826.98975,26789.75775,27029.163861,29705.99,30047.5,28927.5,29186.01,48181.65141,48181.65141,2023-08-02
27071.995986,27541.519425,26473.21677,27510.717339,29232.26,29739.25,28585.7,29705.99,44719.65162,44719.65162,2023-08-01
27117.217449,27347.733,26951.17698,27071.986725,29281.09,29530.0,29101.8,29232.25,22605.48964,22605.48964,2023-07-31
27183.72069,27272.7189,26887.683564,27117.217449,29352.9,29449.0,29033.24,29281.09,15706.97441,15706.97441,2023-07-30
27147.825054,27233.748612,27094.148298,27183.72069,29314.14,29406.92,29256.18,29352.9,10851.36844,10851.36844,2023-07-29
27063.216558,27359.049942,26970.921432,27147.825054,29222.78,29542.22,29123.12,29314.14,23993.61627,23993.61627,2023-07-28
27182.840895,27382.452489,26934.553485,27063.216558,29351.95,29567.49,29083.85,29222.78,22476.47626,22476.47626,2023-07-27
27068.893551,27495.909,26946.676134,27182.850156,29228.91,29690.0,29096.94,29351.96,33931.63366,33931.63366,2023-07-26
27020.35665,27205.1136,26901.028665,27068.893551,29176.5,29376.0,29047.65,29228.91,21565.7478,21565.7478,2023-07-25
27860.560875,27875.221038,26729.00559,27020.35665,30083.75,30099.58,28861.9,29176.5,39628.99691,39628.99691,2023-07-24
27592.214139,28107.135,27532.953,27860.560875,29793.99,30350.0,29730.0,30083.75,18292.78637,18292.78637,2023-07-23
27691.982892,27782.0739,27435.80511,27592.2234,29901.72,29999.0,29625.1,29794.0,14660.40467,14660.40467,2023-07-22
27597.78,27840.14037,27529.563474,27691.982892,29800.0,30061.7,29726.34,29901.72,23881.40865,23881.40865,2023-07-21
27698.919381,28169.609706,27385.666056,27597.78,29909.21,30417.46,29570.96,29800.0,37540.68193,37540.68193,2023-07-20
27652.549554,27958.116249,27562.551156,27698.919381,29859.14,30189.09,29761.96,29909.21,25657.36137,25657.36137,2023-07-19
27910.811061,28005.060258,27331.0632,27652.540293,30138.01,30239.78,29512.0,29859.13,30003.8601,30003.8601,2023-07-18
27997.8552,28095.058656,27467.38512,27910.8018,30232.0,30336.96,29659.2,30138.0,30882.76839,30882.76839,2023-07-17
28051.124472,28191.836106,27842.538969,27997.845939,30289.52,30441.46,30064.29,30231.99,15760.1281,15760.1281,2023-07-16
28071.9432,28145.01249,27968.22,28051.124472,30312.0,30390.9,30200.0,30289.52,14118.55329,14118.55329,2023-07-15
29129.762403,29292.543,27690.39,28071.952461,31454.23,31630.0,29900.0,30312.01,60749.48424,60749.48424,2023-07-14
28134.918,29453.86962,28015.4511,29129.762403,30380.0,31804.2,30251.0,31454.23,70772.51836,70772.51836,2023-07-13
28359.12681,28693.587825,27977.481,28134.918,30622.1,30983.25,30210.0,30380.0,38108.99669,38108.99669,2023-07-12
28164.154977,28536.502743,28060.83,28359.12681,30411.57,30813.63,30300.0,30622.1,28476.83311,28476.83311,2023-07-11
27931.833531,28751.496858,27736.695,28164.154977,30160.71,31045.78,29950.0,30411.57,41262.87652,41262.87652,2023-07-10
28046.595843,28195.596072,27839.603232,27931.833531,30284.63,30445.52,30061.12,30160.71,15388.50196,15388.50196,2023-07-09
28102.22667,28141.224741,27824.183667,28046.595843,30344.7,30386.81,30044.47,30284.63,13094.59042,13094.59042,2023-07-08
27686.148462,28198.8189,27506.114622,28102.22667,29895.42,30449.0,29701.02,30344.7,34070.53895,34070.53895,2023-07-07
28250.49528,29172.15,27644.501745,27686.157723,30504.8,31500.0,29850.45,29895.43,71319.6261,71319.6261,2023-07-06
28492.874172,28596.180627,27968.22,28250.504541,30766.52,30878.07,30200.0,30504.81,33215.67122,33215.67122,2023-07-05
28853.75682,29033.874009,28357.182,28492.864911,31156.2,31350.69,30620.0,30766.51,33206.11943,33206.11943,2023-07-04
28354.422222,29061.018,28311.127047,28853.75682,30617.02,31380.0,30570.27,31156.2,43761.64311,43761.64311,2023-07-03
28325.60199,28515.5451,27926.5455,28354.431483,30585.9,30791.0,30155.0,30617.03,23286.41019,23286.41019,2023-07-02
28220.109939,28395.70776,28079.879877,28325.60199,30471.99,30661.6,30320.57,30585.9,17501.75075,17501.75075,2023-07-01
28197.253791,28970.2602,27319.95,28220.1192,30447.31,31282.0,29500.0,30472.0,89419.07618,89419.07618,2023-06-30
27854.68014,28564.609878,27829.286478,28197.253791,30077.4,30843.98,30049.98,30447.31,36330.62903,36330.62903,2023-06-29
28424.268684,28440.290214,27652.23468,27854.689401,30692.44,30709.74,29858.8,30077.41,40463.51937,40463.51937,2023-06-28
28031.185539,28704.441717,27992.456037,28424.268684,30267.99,30994.97,30226.17,30692.44,42699.64157,42699.64157,2023-06-27
28211.478687,28399.7826,27718.173,28031.185539,30462.67,30666.0,29930.0,30267.99,45180.41489,45180.41489,2023-06-26
28271.462184,28751.709861,28039.983489,28211.469426,30527.44,31046.01,30277.49,30462.66,30223.44801,30223.44801,2023-06-25
28420.629111,28523.88,28014.525,28271.452923,30688.51,30800.0,30250.0,30527.43,30513.30135,30513.30135,2023-06-24
27676.424412,29109.119634,27597.78,28420.61985,29884.92,31431.94,29800.0,30688.5,73931.89635,73931.89635,2023-06-23
27777.341529,28246.05,27343.667421,27676.424412,29993.89,30500.0,29525.61,29884.92,59054.5646,59054.5646,2023-06-22
26216.0388,28523.88,26169.724539,27777.341529,28308.0,30800.0,28257.99,29993.89,108926.40412,108926.40412,2023-06-21
24860.552535,26303.777514,24682.4172,26216.029539,26844.35,28402.74,26652.0,28307.99,69666.95525,69666.95525,2023-06-20
24393.455478,25067.758149,24316.246521,24860.552535,26339.98,27068.09,26256.61,26844.35,35872.65974,35872.65974,2023-06-19
24557.384439,24726.87,24315.542685,24393.446217,26516.99,26700.0,26255.85,26339.97,21538.31022,21538.31022,2023-06-18
24398.113761,24856.514739,24246.2241,24557.384439,26345.01,26839.99,26181.0,26516.99,27842.2195,27842.2195,2023-06-17
23706.761589,24558.3198,23315.086116,24398.1045,25598.49,26518.0,25175.56,26345.0,51596.91662,51596.91662,2023-06-16
23271.59646,23855.419161,22967.28,23706.761589,25128.6,25759.01,24800.0,25598.49,48664.86063,48664.86063,2023-06-15
24017.699664,24169.3578,22986.320616,23271.59646,25934.24,26098.0,24820.56,25128.6,45077.31608,45077.31608,2023-06-14
23990.80572,24479.795781,23812.411077,24017.708925,25905.2,26433.21,25712.57,25934.25,41065.60853,41065.60853,2023-06-13
24009.642594,24177.211128,23710.114071,23990.796459,25925.54,26106.48,25602.11,25905.19,29900.50893,29900.50893,2023-06-12
23931.553842,24270.191568,23740.29567,24009.651855,25841.22,26206.88,25634.7,25925.55,30014.29595,30014.29595,2023-06-11
24521.09058,24573.017007,23484.0438,23931.544581,26477.8,26533.87,25358.0,25841.21,64944.60108,64944.60108,2023-06-10
24540.371982,24804.041913,24328.563651,24521.099841,26498.62,26783.33,26269.91,26477.81,27934.7097,27934.7097,2023-06-09
24392.862774,24828.741,24273.081,24540.362721,26339.34,26810.0,26210.0,26498.61,31075.51083,31075.51083,2023-06-08
25217.767827,25367.518197,24194.371761,24392.862774,27230.07,27391.77,26125.01,26339.34,59619.44364,59619.44364,2023-06-07
23826.88602,25333.771113,23477.579622,25217.777088,25728.2,27355.33,25351.02,27230.08,68392.60438,68392.60438,2023-06-06
25111.38672,25124.472513,23511.8268,23826.88602,27115.2,27129.33,25388.0,25728.2,65805.60305,65805.60305,2023-06-05
25068.804642,25426.094022,24959.3211,25111.395981,27069.22,27455.02,26951.0,27115.21,19258.41049,19258.41049,2023-06-04
25229.362599,25313.359869,24925.916673,25068.804642,27242.59,27333.29,26914.93,27069.22,16595.34117,16595.34117,2023-06-03
24836.084973,25282.53,24546.2805,25229.362599,26817.93,27300.0,26505.0,27242.59,36380.90269,36380.90269,2023-06-02
25199.514396,25328.835,24638.936805,24836.084973,27210.36,27350.0,26605.05,26817.93,39217.8088,39217.8088,2023-06-01
25647.774579,25778.465811,24855.607161,25199.505135,27694.39,27835.51,26839.01,27210.35,46588.80573,46588.80573,2023-05-31
25686.670779,25966.538199,25517.7594,25647.78384,27736.39,28038.59,27554.0,27694.4,32686.75371,32686.75371,2023-05-30
25991.005761,26344.896354,25490.53206,25686.68004,28065.01,28447.14,27524.6,27736.4,42385.41945,42385.41945,2023-05-29
24869.748708,26172.808452,24786.473796,25990.9965,26854.28,28261.32,26764.36,28065.0,43916.00855,43916.00855,2023-05-28
24732.361773,24907.4595,24588.8811,24869.739447,26705.93,26895.0,26551.0,26854.27,15095.6867,15095.6867,2023-05-27
24517.38618,24941.873376,24381.656964,24732.352512,26473.8,26932.16,26327.24,26705.92,35061.18713,35061.18713,2023-05-26
24383.2869,24663.876678,23959.957329,24517.376919,26329.0,26631.98,25871.89,26473.79,37435.44895,37435.44895,2023-05-25
25208.080821,25208.080821,24153.15105,24383.296161,27219.61,27219.61,26080.5,26329.01,54393.0657,54393.0657,2023-05-24
24865.118208,25463.888163,24817.729671,25208.080821,26849.28,27495.83,26798.11,27219.61,38700.83858,38700.83858,2023-05-23
24771.119058,25097.208129,24577.036281,24865.108947,26747.78,27099.89,26538.21,26849.27,26458.83828,26458.83828,2023-05-22
25099.551162,25261.739055,24695.410383,24771.119058,27102.42,27277.55,26666.03,26747.78,21347.87279,21347.87279,2023-05-21
24893.808786,25143.615,24842.734371,25099.560423,26880.26,27150.0,26825.11,27102.43,14434.54718,14434.54718,2023-05-20
24839.187408,25174.73196,24662.043,24893.808786,26821.28,27183.6,26630.0,26880.26,28754.13544,28754.13544,2023-05-19
25380.344682,25454.164113,24413.10732,24839.187408,27405.62,27485.33,26361.2,26821.28,49198.65143,49198.65143,2023-05-18
25036.048485,25467.75,24583.055931,25380.335421,27033.85,27500.0,26544.71,27405.61,42958.97785,42958.97785,2023-05-17
25154.867115,25279.649829,24867.739071,25036.039224,27162.15,27296.89,26852.11,27033.84,33270.45451,33270.45451,2023-05-16
24928.398621,25619.250699,24750.9486,25154.857854,26917.61,27663.59,26726.0,27162.14,40430.08333,40430.08333,2023-05-15
24796.577547,25189.92,24597.706833,24928.407882,26775.27,27200.0,26560.53,26917.62,21594.8036,21594.8036,2023-05-14
24814.858761,25046.791245,24719.488983,24796.586808,26795.01,27045.45,26692.03,26775.28,22814.90421,22814.90421,2023-05-13
24975.629721,25089.086232,23903.993106,24814.858761,26968.61,27091.12,25811.46,26795.01,67207.93494,67207.93494,2023-05-12
25559.193114,25588.272654,24728.768505,24975.638982,27598.74,27630.14,26702.05,26968.62,47635.31365,47635.31365,2023-05-11
25586.550108,26237.728062,24798.1797,25559.202375,27628.28,28331.42,26777.0,27598.75,71155.11355,71155.11355,2023-05-10
25624.07568,25762.2498,25331.6133,25586.540847,27668.8,27818.0,27353.0,27628.27,40113.31069,40113.31069,2023-05-09
26329.106349,26515.178361,25247.3382,25624.066419,28430.09,28631.01,27262.0,27668.79,68244.36179,68244.36179,2023-05-08
26716.308759,26984.970369,26296.822503,26329.11561,28848.19,29138.29,28395.23,28430.1,30003.41028,30003.41028,2023-05-07
27325.13616,27616.302,26208.63,26716.31802,29505.6,29820.0,28300.0,28848.2,49249.28459,49249.28459,2023-05-06
26707.019976,27483.8697,26671.68,27325.145421,28838.16,29677.0,28800.0,29505.61,58415.83048,58415.83048,2023-05-05
26881.126776,27208.660563,26545.397004,26707.019976,29026.16,29379.83,28663.64,28838.16,42575.47501,42575.47501,2023-05-04
26551.148085,27103.853826,26036.088309,26881.126776,28669.85,29266.66,28113.69,29026.16,64615.79213,64615.79213,2023-05-03
25994.015586,26745.656868,25812.2592,26551.157346,28068.26,28879.88,27872.0,28669.86,50824.5224,50824.5224,2023-05-02
27072.86652,27169.310574,25622.362395,25994.015586,29233.2,29337.34,27666.95,28068.26,64433.65958,64433.65958,2023-05-01
27070.319745,27754.652079,26930.608299,27072.875781,29230.45,29969.39,29079.59,29233.21,39752.5372,39752.5372,2023-04-30
27145.556109,27272.607768,26885.6091,27070.319745,29311.69,29448.88,29031.0,29230.45,20466.83058,20466.83058,2023-04-29
27294.732297,27412.133994,26755.9551,27145.56537,29472.77,29599.54,28891.0,29311.7,54298.16578,54298.16578,2023-04-28
26315.400069,27681.129,26281.662246,27294.732297,28415.29,29890.0,28378.86,29472.77,95430.82431,95430.82431,2023-04-27
26209.37088,27816.3396,25222.3335,26315.400069,28300.8,30036.0,27235.0,28415.29,129228.40403,129228.40403,2023-04-26
25477.872273,26301.230739,25182.5112,26209.361619,27510.93,28399.99,27192.0,28300.79,52325.14637,52325.14637,2023-04-25
25551.645399,25930.8,24951.745602,25477.872273,27590.59,28000.0,26942.82,27510.93,53111.56874,53111.56874,2023-04-24
25761.184785,25761.184785,25292.948625,25551.65466,27816.85,27816.85,27311.25,27590.6,34812.09581,34812.09581,2023-04-23
25248.116124,25822.186992,25134.678135,25761.184785,27262.84,27882.72,27140.35,27816.85,36023.69686,36023.69686,2023-04-22
26156.444265,26277.179922,25120.4625,25248.116124,28243.65,28374.02,27125.0,27262.84,77684.7679,77684.7679,2023-04-21
26668.99431,26938.67463,25940.061,26156.444265,28797.1,29088.3,28010.0,28243.65,76879.09372,76879.09372,2023-04-20
28134.927261,28165.970133,26412.372,26668.99431,30380.01,30413.53,28520.0,28797.1,86575.48656,86575.48656,2023-04-19
27255.373047,28232.1585,26946.527958,28134.927261,29430.27,30485.0,29096.78,30380.01,62004.89434,62004.89434,2023-04-18
28065.145626,28075.703166,27079.765965,27255.373047,30304.66,30316.06,29240.65,29430.27,56441.81127,56441.81127,2023-04-17
28056.29211,28292.345739,27894.132,28065.136365,30295.1,30549.99,30120.0,30304.65,26431.99322,26431.99322,2023-04-16
28215.423873,28334.58516,27970.0722,28056.282849,30466.93,30595.6,30202.0,30295.09,25429.81247,25429.81247,2023-04-15
28129.213224,28709.1,27751.5126,28215.423873,30373.84,31000.0,29966.0,30466.93,75984.19452,75984.19452,2023-04-14
27679.341627,28334.0295,27648.335799,28129.213224,29888.07,30595.0,29854.59,30373.84,51934.11731,51934.11731,2023-04-13
27968.618223,28233.0846,27447.19614,27679.341627,30200.43,30486.0,29637.4,29888.07,62049.48451,62049.48451,2023-04-12
27447.149835,28292.355,27403.299,27968.608962,29637.35,30550.0,29590.0,30200.42,67990.07621,67990.07621,2023-04-11
26230.634136,27569.997,26088.237,27447.140574,28323.76,29770.0,28170.0,29637.34,67754.0622,67754.0622,2023-04-10
25873.733718,26421.633,25745.58,26230.634136,27938.38,28530.0,27800.0,28323.76,32531.16101,32531.16101,2023-04-09
25844.061474,26074.336239,25800.238422,25873.733718,27906.34,28154.99,27859.02,27938.38,19479.96735,19479.96735,2023-04-08
25962.129963,26023.41,25714.963134,25844.052213,28033.83,28100.0,27766.94,27906.33,24762.09387,24762.09387,2023-04-07
26088.246261,26099.396505,25663.1571,25962.120702,28170.01,28182.05,27711.0,28033.82,40118.94963,40118.94963,2023-04-06
26084.041767,26648.5275,25750.30311,26088.246261,28165.47,28775.0,27805.1,28170.01,60737.64732,60737.64732,2023-04-05
25745.58,26342.395884,25618.509819,26084.041767,27800.0,28444.44,27662.79,28165.47,49722.55691,49722.55691,2023-04-04
26089.968807,26394.766839,25190.142264,25745.58,28171.87,28500.99,27200.24,27800.0,79180.01405,79180.01405,2023-04-03
26350.082514,26421.633,25797.839823,26089.968807,28452.74,28530.0,27856.43,28171.87,37365.65692,37365.65692,2023-04-02
26361.769896,26689.933431,26134.792047,26350.073253,28465.36,28819.71,28220.27,28452.73,30238.44753,30238.44753,2023-04-01
25957.221633,26538.960609,25478.594631,26361.769896,28028.53,28656.69,27511.71,28465.36,78198.12139,78198.12139,2023-03-31
26253.63846,27027.932148,25640.0046,25957.221633,28348.6,29184.68,27686.0,28028.53,98865.43256,98865.43256,2023-03-30
25246.467666,26532.765,25227.05661,26253.63846,27261.06,28650.0,27240.1,28348.6,89486.16008,89486.16008,2023-03-29
25120.36989,25486.272,24663.691458,25246.476927,27124.9,27520.0,26631.78,27261.07,78602.44341,78602.44341,2023-03-28
25901.211105,25952.896746,24549.188454,25120.379151,27968.05,28023.86,26508.14,27124.91,88039.46898,88039.46898,2023-03-27
25433.447256,26110.83384,25391.587536,25901.211105,27462.96,28194.4,27417.76,27968.05,49671.70353,49671.70353,2023-03-26
