open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
42023.347614,42219.45,41980.163148,42212.0268,45288.66,45500.0,45242.12,45492.0,1899.58677,1899.58677,2024-02-09
41151.99384,42325.50897,41134.82769,42023.338335,44349.6,45614.3,44331.1,45288.65,45439.62231,45439.62231,2024-02-08
39991.524984,41195.51235,39702.9852,41151.99384,43098.96,44396.5,42788.0,44349.6,34392.59915,34392.59915,2024-02-07
39629.40273,40270.841442,39504.4146,39991.515705,42708.7,43399.98,42574.0,43098.95,24675.85433,24675.85433,2024-02-06
39512.654352,40428.380304,39211.29099,39629.40273,42582.88,43569.76,42258.1,42708.7,29467.75905,29467.75905,2024-02-05
39909.99969,40010.157216,39177.7938,39512.654352,43011.1,43119.04,42222.0,42582.88,17066.89404,17066.89404,2024-02-04
40085.270721,40252.311279,39788.352,39909.990411,43199.99,43380.01,42880.0,43011.09,12033.40998,12033.40998,2024-02-03
39976.669305,40352.5152,39479.166441,40085.28,43082.95,43488.0,42546.79,43200.0,29672.14418,29672.14418,2024-02-02
39509.982,40164.272127,38864.423412,39976.660026,42580.0,43285.13,41884.28,43082.94,35231.04664,35231.04664,2024-02-01
39845.04669,40591.087569,39228.679836,39509.982,42941.1,43745.11,42276.84,42580.0,39871.13688,39871.13688,2024-01-31
40180.584609,40718.441844,39606.474321,39845.04669,43302.71,43882.36,42683.99,42941.1,37619.24546,37619.24546,2024-01-30
39000.611295,40208.6907,38790.748152,40180.57533,42031.05,43333.0,41804.88,43302.7,31542.74207,31542.74207,2024-01-29
39083.732577,39753.722772,38619.949599,39000.620574,42120.63,42842.68,41620.81,42031.06,27294.99838,27294.99838,2024-01-28
38808.034929,39157.38,38409.808086,39083.732577,41823.51,42200.0,41394.34,42120.63,16224.41667,16224.41667,2024-01-27
37079.895411,39200.824278,36951.316308,38808.034929,39961.09,42246.82,39822.52,41823.51,47384.96726,47384.96726,2024-01-26
37194.769431,37394.592696,36698.445,37079.895411,40084.89,40300.24,39550.0,39961.09,31022.11853,31022.11853,2024-01-25
37020.973761,37630.9845,36637.379901,37194.760152,39897.59,40555.0,39484.19,40084.88,39293.82861,39293.82861,2024-01-24
36715.165758,37279.997046,35775.1845,37020.98304,39568.02,40176.74,38555.0,39897.6,57956.63351,57956.63351,2024-01-23
38582.378928,38683.826235,36588.563082,36715.165758,41580.32,41689.65,39431.58,39568.02,55426.19911,55426.19911,2024-01-22
38689.764795,38861.741781,38508.759342,38582.388207,41696.05,41881.39,41500.98,41580.33,11730.16301,11730.16301,2024-01-21
38655.413937,38853.548424,38467.30077,38689.755516,41659.03,41872.56,41456.3,41696.04,15923.99493,15923.99493,2024-01-20
38347.796529,39154.466394,37375.812,38655.413937,41327.51,42196.86,40280.0,41659.03,48342.74559,48342.74559,2024-01-19
39691.933911,39834.747,37750.015512,38347.78725,42776.09,42930.0,40683.28,41327.5,43907.51641,43907.51641,2024-01-18
40027.694526,40083.4242,39158.020251,39691.94319,43137.94,43198.0,42200.69,42776.1,33266.21388,33266.21388,2024-01-17
39446.04969,40436.035479,39018.195,40027.703805,42511.1,43578.01,42050.0,43137.95,45045.74589,45045.74589,2024-01-16
38723.447565,40271.258997,38710.178595,39446.04969,41732.35,43400.43,41718.05,42511.1,40269.89303,40269.89303,2024-01-15
39758.649921,39973.0041,38711.988,38723.447565,42847.99,43079.0,41720.0,41732.35,28228.40894,28228.40894,2024-01-14
39698.104446,40138.1703,39376.475748,39758.649921,42782.74,43257.0,42436.12,42847.99,36118.47464,36118.47464,2024-01-13
42998.106564,43161.760287,38507.85,39698.095167,46339.16,46515.53,41500.0,42782.73,86327.93707,86327.93707,2024-01-12
43290.2466,45438.780492,42317.863074,42998.106564,46654.0,48969.48,45606.06,46339.16,87470.3296,87470.3296,2024-01-11
42785.469,44257.053447,41106.304044,43290.237321,46110.0,47695.93,44300.36,46653.99,89911.41203,89911.41203,2024-01-10
43565.870016,44513.2188,41522.290893,42785.469,46951.04,47972.0,44748.67,46110.0,69927.66617,69927.66617,2024-01-09
40761.728379,43842.337821,40062.0825,43565.870016,43929.01,47248.99,43175.0,46951.04,72814.57589,72814.57589,2024-01-08
40798.204128,41273.539461,40430.542311,40761.737658,43968.32,44480.59,43572.09,43929.02,23023.8508,23023.8508,2024-01-07
40962.256848,41026.560318,40268.122695,40798.204128,44145.12,44214.42,43397.05,43968.32,17835.06144,17835.06144,2024-01-06
