1.7032656e12;5015.4970797038009638
1.703352e12;3392.0690264192397221
1.7034384e12;2780.9990301457514953
1.7035248e12;3361.2629680899225849
1.7036112e12;3909.616220311156712
1.7036976e12;5443.0068957168749932
1.703784e12;6004.4588355207106853
1.7038704e12;4559.4837223727674317
1.7039568e12;3647.2916027061624227
1.7040432e12;2014.7348788829896037
1.7041296e12;1910.5206812572926117
1.704216e12;8342.3961825022043669
1.7043024e12;11181.0700555545151672
1.7043888e12;4766.2433124855407009
1.7044752e12;5432.7535897420478207
1.7045616e12;2865.203359548517334
1.704648e12;1930.7464043196942939
1.7047344e12;4410.1083843049949749
1.7048208e12;10190.2491773147725334
1.7049072e12;12220.621729032401222
1.7049936e12;20407.613466839574425
1.70508e12;10426.6139260227706313
1.7051664e12;7332.4818985916891166
1.7052528e12;2498.8289613457876007
1.7053392e12;4425.5601916118140196
1.7054256e12;3094.1472512561555459
1.705512e12;3357.9796429406258125
1.7055984e12;3367.6312621302814527
1.7056848e12;5115.7753985061045537
1.7057712e12;4457.398859899173496
