open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
26089.217472,26130.540192,26045.41728,26052.357984,27590.12,27633.82,27543.8,27551.14,719.16002,719.16002,2023-10-10
26398.371936,26465.386608,25777.056,26089.217472,27917.06,27987.93,27260.0,27590.12,31534.74639,31534.74639,2023-10-09
26435.827152,26566.764384,26181.3,26398.36248,27956.67,28095.14,27687.5,27917.05,19693.56921,19693.56921,2023-10-08
26411.64816,26504.855952,26327.470848,26435.827152,27931.1,28029.67,27842.08,27956.67,13348.83825,13348.83825,2023-10-07
25919.264784,26755.752,25697.568864,26411.638704,27410.39,28295.0,27175.94,27931.09,37983.24277,37983.24277,2023-10-06
26267.415792,26590.640784,25864.0512,25919.264784,27778.57,28120.39,27352.0,27410.39,30681.49619,30681.49619,2023-10-05
25934.45112,26325.239232,25722.2112,26267.415792,27426.45,27839.72,27202.0,27778.57,29816.142,29816.142,2023-10-04
25998.808656,26170.917312,25682.9688,25934.460576,27494.51,27676.52,27160.5,27426.46,28928.96555,28928.96555,2023-10-03
26469.783648,27025.248,25797.329664,25998.808656,27992.58,28580.0,27281.44,27494.51,57071.14241,57071.14241,2023-10-02
25495.806192,26538.746256,25487.787504,26469.774192,26962.57,28065.51,26954.09,27992.57,24602.81468,24602.81468,2023-10-01
25443.221376,25621.022544,25423.694736,25495.796736,26906.96,27094.99,26886.31,26962.56,12804.62307,12804.62307,2023-09-30
25551.426384,25762.767984,25214.575296,25443.221376,27021.39,27244.89,26665.16,26906.96,28478.76219,28478.76219,2023-09-29
24938.3088,25822.898688,24909.37344,25551.426384,26373.0,27308.48,26342.4,27021.39,44517.83491,44517.83491,2023-09-28
24795.220608,25389.36,24691.563936,24938.299344,26221.68,26850.0,26112.06,26372.99,34771.57978,34771.57978,2023-09-27
24873.81888,24961.438176,24669.134304,24795.211152,26304.8,26397.46,26088.34,26221.67,18495.35066,18495.35066,2023-09-26
24820.477584,25007.47944,24576.578976,24873.828336,26248.39,26446.15,25990.46,26304.81,26266.2039,26266.2039,2023-09-25
25130.237232,25283.963424,24701.038848,24820.468128,26575.97,26738.54,26122.08,26248.38,15706.65771,15706.65771,2023-09-24
25134.180384,25183.985136,25066.9104,25130.227776,26580.14,26632.81,26509.0,26575.96,9440.7026,9440.7026,2023-09-23
25122.776448,25288.540128,25028.868912,25134.180384,26568.08,26743.38,26468.77,26580.14,18198.2292,18198.2292,2023-09-22
25649.409456,25682.11776,24942.75312,25122.776448,27125.01,27159.6,26377.7,26568.08,34476.82662,34476.82662,2023-09-21
25730.0124,25898.688528,25342.08,25649.4,27210.25,27388.63,26800.0,27125.0,34207.21867,34207.21867,2023-09-20
25306.62,25988.463792,25217.062224,25730.021856,26762.5,27483.57,26667.79,27210.26,36190.52187,36190.52187,2023-09-19
25084.404,25917.9504,24942.42216,25306.629456,26527.5,27409.0,26377.35,26762.51,43000.43256,43000.43256,2023-09-18
25114.823952,25174.9452,24962.8944,25084.413456,26559.67,26623.25,26399.0,26527.51,12998.10277,12998.10277,2023-09-17
25152.950544,25320.3312,25006.392,25114.823952,26599.99,26777.0,26445.0,26559.67,13960.93351,13960.93351,2023-09-16
25079.893488,25425.2928,24797.4144,25152.96,26522.73,26888.0,26224.0,26600.0,26227.29369,26227.29369,2023-09-15
24795.5232,25399.279344,24705.473712,25079.893488,26222.0,26860.49,26126.77,26522.73,38333.1725,38333.1725,2023-09-14
24434.39856,24968.776032,24362.599152,24795.5232,25840.1,26405.22,25764.17,26222.0,31610.82753,31610.82753,2023-09-13
