1.7032638e12;373587.9475659349775551
1.7033502e12;228389.8099957144836718
1.7034366e12;311620.7367313364952739
1.703523e12;338959.3478273410004791
1.7036094e12;392903.61164289010646
1.7036958e12;406059.1212118710780702
1.7037822e12;421665.4296712714371918
1.7038686e12;342711.5741332398016269
1.703955e12;240871.3927579182621055
1.7040414e12;205741.92379857520397
1.7041278e12;247854.0703664752699539
1.7042142e12;388236.4974778771105186
1.7043006e12;560749.2622979504716644
1.704387e12;390566.6331599810529234
1.7044734e12;386561.3908498449938761
1.7045598e12;248591.8000597586213767
1.7046462e12;208370.4948101503467547
1.7047326e12;349932.8734268301113919
1.704819e12;383553.5322576128662563
1.7049054e12;415958.3548394723776754
1.7049918e12;648777.1426414124228556
1.7050782e12;433256.1373726270537523
1.7051646e12;387407.2580792836216247
1.705251e12;200176.8697714032362776
1.7053374e12;323813.5685284961246534
1.7054238e12;329689.0784601391373936
1.7055102e12;318440.1857651319578098
1.7055966e12;291879.9992500979327284
1.705683e12;377634.9303892238162874
1.7057694e12;266220.2154979856890346
